label,CMID,CMName,long,lat
"""LANGUAGE""","""SM242509""","""Pidgin Hindustani""",178.4541,-18.112
"""LANGUAGE""","""SM242517""","""Pidgin Bobangi""",19.1663,1.6779
"""LANGUAGE""","""SM242517""","""Pidgin Bobangi""",19.1663,1.6779
"""LANGUAGE""","""SM242525""","""Piemontese""",8.3237,45.4633
"""LANGUAGE""","""SM242525""","""Piemontese""",8.3237,45.4633
"""LANGUAGE""","""SM242528""","""Pijao""",-75.3333,0.5
"""LANGUAGE""","""SM242528""","""Pijao""",-75.3333,0.5
"""LANGUAGE""","""SM242529""","""Pije""",164.942,-20.7824
"""LANGUAGE""","""SM242529""","""Pije""",164.942,-20.7824
"""LANGUAGE""","""SM242530""","""Pijin""",160.137,-9.567
"""LANGUAGE""","""SM242530""","""Pijin""",160.137,-9.567
"""LANGUAGE""","""SM242534""","""Pilagá""",-60.1537,-25.0058
"""LANGUAGE""","""SM242534""","""Pilagá""",-60.1537,-25.0058
"""LANGUAGE""","""SM242538""","""Vaeakau-Taumako""",166.2472,-10.1733
"""LANGUAGE""","""SM242538""","""Vaeakau-Taumako""",166.2472,-10.1733
"""LANGUAGE""","""SM242540""","""Pima Bajo""",-108.326,28.654
"""LANGUAGE""","""SM242540""","""Pima Bajo""",-108.326,28.654
"""LANGUAGE""","""SM242542""","""Pimbwe""",31.4289,-6.8136
"""LANGUAGE""","""SM242542""","""Pimbwe""",31.4289,-6.8136
"""LANGUAGE""","""SM242543""","""Pimenteira""",-43.8832,-7.344
"""LANGUAGE""","""SM242545""","""Pimpama""",153.3045,-27.8217
"""LANGUAGE""","""SM242545""","""Pimpama""",153.3045,-27.8217
"""LANGUAGE""","""SM242549""","""Pinai-Hagahai""",144.137,-5.1262
"""LANGUAGE""","""SM242549""","""Pinai-Hagahai""",144.137,-5.1262
"""LANGUAGE""","""SM242555""","""Pingelapese""",160.711,6.2074
"""LANGUAGE""","""SM242555""","""Pingelapese""",160.711,6.2074
"""DIALECT""","""SM242558""","""Pingyao""",111.9656,37.1391
"""DIALECT""","""SM242558""","""Pingyao""",111.9656,37.1391
"""LANGUAGE""","""SM242559""","""Pinigura""",116.538,-22.4729
"""LANGUAGE""","""SM242559""","""Pinigura""",116.538,-22.4729
"""LANGUAGE""","""SM242560""","""Pini""",121.995,-26.8016
"""LANGUAGE""","""SM242560""","""Pini""",121.995,-26.8016
"""LANGUAGE""","""SM242563""","""Pinji""",11.223,-1.9031
"""LANGUAGE""","""SM242563""","""Pinji""",11.223,-1.9031
"""DIALECT""","""SM242564""","""Pinjarup""",115.7,-32.7
"""LANGUAGE""","""SM242565""","""Pinotepa Nacional Mixtec""",-97.9966,16.3043
"""LANGUAGE""","""SM242565""","""Pinotepa Nacional Mixtec""",-97.9966,16.3043
"""LANGUAGE""","""SM242566""","""Pintupi-Luritja""",130.643,-23.2963
"""LANGUAGE""","""SM242566""","""Pintupi-Luritja""",130.643,-23.2963
"""LANGUAGE""","""SM242567""","""Pintiini""",127.632,-29.806
"""LANGUAGE""","""SM242567""","""Pintiini""",127.632,-29.806
"""LANGUAGE""","""SM242571""","""Pinyin""",10.0682,5.7991
"""LANGUAGE""","""SM242571""","""Pinyin""",10.0682,5.7991
"""LANGUAGE""","""SM242573""","""Pipil""",-89.443,13.8931
"""LANGUAGE""","""SM242573""","""Pipil""",-89.443,13.8931
"""LANGUAGE""","""SM242575""","""Pirahã""",-61.8167,-6.7771
"""LANGUAGE""","""SM242575""","""Pirahã""",-61.8167,-6.7771
"""LANGUAGE""","""SM242576""","""Wa'ikhana""",-69.5032,0.5071
"""LANGUAGE""","""SM242576""","""Wa'ikhana""",-69.5032,0.5071
"""LANGUAGE""","""SM242578""","""Pirlatapa""",139.77,-29.524
"""LANGUAGE""","""SM242578""","""Pirlatapa""",139.77,-29.524
"""LANGUAGE""","""SM242580""","""Piro""",-106.415,35.2291
"""LANGUAGE""","""SM242580""","""Piro""",-106.415,35.2291
"""LANGUAGE""","""SM242585""","""Pirriya""",142.5485,-25.4801
"""LANGUAGE""","""SM242585""","""Pirriya""",142.5485,-25.4801
"""LANGUAGE""","""SM242586""","""Piru""",128.197,-3.0537
"""LANGUAGE""","""SM242586""","""Piru""",128.197,-3.0537
"""LANGUAGE""","""SM242588""","""Pisaflores Tepehua""",-98.0305,20.7039
"""LANGUAGE""","""SM242588""","""Pisaflores Tepehua""",-98.0305,20.7039
"""LANGUAGE""","""SM242589""","""Pisabo""",-73.3411,-6.3255
"""LANGUAGE""","""SM242589""","""Pisabo""",-73.3411,-6.3255
"""LANGUAGE""","""SM242590""","""Pisamira""",-70.5025,1.1017
"""LANGUAGE""","""SM242590""","""Pisamira""",-70.5025,1.1017
"""LANGUAGE""","""SM242593""","""Piscataway""",-76.803,39.073
"""LANGUAGE""","""SM242593""","""Piscataway""",-76.803,39.073
"""LANGUAGE""","""SM242595""","""Pisidian""",31.28,37.273
"""LANGUAGE""","""SM242595""","""Pisidian""",31.28,37.273
"""LANGUAGE""","""SM242602""","""Pitcairn-Norfolk""",-128.3241,-24.3799
"""LANGUAGE""","""SM242602""","""Pitcairn-Norfolk""",-128.3241,-24.3799
"""LANGUAGE""","""SM242603""","""Pite Saami""",17.4261,66.4011
"""LANGUAGE""","""SM242603""","""Pite Saami""",17.4261,66.4011
"""LANGUAGE""","""SM242606""","""Piti""",8.4704,10.1361
"""LANGUAGE""","""SM242606""","""Piti""",8.4704,10.1361
"""LANGUAGE""","""SM242607""","""Pitjantjatjara""",131.357,-26.9704
"""LANGUAGE""","""SM242607""","""Pitjantjatjara""",131.357,-26.9704
"""LANGUAGE""","""SM242610""","""Pitta Pitta""",139.983,-22.7952
"""LANGUAGE""","""SM242610""","""Pitta Pitta""",139.983,-22.7952
"""LANGUAGE""","""SM242612""","""Piu""",146.455,-6.9669
"""LANGUAGE""","""SM242612""","""Piu""",146.455,-6.9669
"""LANGUAGE""","""SM242614""","""Piya-Kwonci""",10.8379,9.3198
"""LANGUAGE""","""SM242614""","""Piya-Kwonci""",10.8379,9.3198
"""LANGUAGE""","""SM242617""","""Plains Indian Sign Language""",-99.2499,38.3941
"""LANGUAGE""","""SM242617""","""Plains Indian Sign Language""",-99.2499,38.3941
"""LANGUAGE""","""SM242620""","""Plains Cree""",-110.463,51.2437
"""LANGUAGE""","""SM242620""","""Plains Cree""",-110.463,51.2437
"""LANGUAGE""","""SM242621""","""Plains Miwok""",-121.6533,38.3977
"""LANGUAGE""","""SM242621""","""Plains Miwok""",-121.6533,38.3977
"""DIALECT""","""SM242624""","""Plan de Guadalupe""",-97.7826,17.2173
"""DIALECT""","""SM242624""","""Plan de Guadalupe""",-97.7826,17.2173
"""LANGUAGE""","""SM242626""","""Plapo Krumen""",-7.3064,4.5611
"""LANGUAGE""","""SM242626""","""Plapo Krumen""",-7.3064,4.5611
"""LANGUAGE""","""SM242627""","""Plateau Malagasy""",47.1211,-19.5907
"""LANGUAGE""","""SM242627""","""Plateau Malagasy""",47.1211,-19.5907
"""LANGUAGE""","""SM242633""","""Plautdietsch""",-109.3539,49.578
"""LANGUAGE""","""SM242633""","""Plautdietsch""",-109.3539,49.578
"""LANGUAGE""","""SM242634""","""Playero""",-71.0036,6.9095
"""LANGUAGE""","""SM242634""","""Playero""",-71.0036,6.9095
"""LANGUAGE""","""SM242640""","""Pnar""",92.2628,24.8237
"""LANGUAGE""","""SM242640""","""Pnar""",92.2628,24.8237
"""LANGUAGE""","""SM242643""","""Pochuri Naga""",94.1119,25.4478
"""LANGUAGE""","""SM242643""","""Pochuri Naga""",94.1119,25.4478
"""LANGUAGE""","""SM242644""","""Pochutec""",-96.4681,15.7351
"""LANGUAGE""","""SM242644""","""Pochutec""",-96.4681,15.7351
"""LANGUAGE""","""SM242647""","""Podena""",139.456,-2.2057
"""LANGUAGE""","""SM242647""","""Podena""",139.456,-2.2057
"""LANGUAGE""","""SM242654""","""Pogolo""",36.4148,-8.7228
"""LANGUAGE""","""SM242654""","""Pogolo""",36.4148,-8.7228
"""LANGUAGE""","""SM242656""","""Pohnpeian""",158.223,6.8721
"""LANGUAGE""","""SM242656""","""Pohnpeian""",158.223,6.8721
"""DIALECT""","""SM242658""","""Poitevin""",-0.5493,46.0579
"""LANGUAGE""","""SM242662""","""Pokangá""",-69.5607,0.3579
"""LANGUAGE""","""SM242662""","""Pokangá""",-69.5607,0.3579
"""LANGUAGE""","""SM242663""","""Poke""",23.8972,0.7354
"""LANGUAGE""","""SM242663""","""Poke""",23.8972,0.7354
"""LANGUAGE""","""SM242665""","""Pokomo""",40.2897,-2.3159
"""LANGUAGE""","""SM242665""","""Pokomo""",40.2897,-2.3159
"""LANGUAGE""","""SM242667""","""Pökoot""",35.2318,1.5702
"""LANGUAGE""","""SM242667""","""Pökoot""",35.2318,1.5702
"""LANGUAGE""","""SM242668""","""Polari""",-1.3909,51.7866
"""LANGUAGE""","""SM242668""","""Polari""",-1.3909,51.7866
"""LANGUAGE""","""SM242670""","""Polabian""",14,52
"""LANGUAGE""","""SM242670""","""Polabian""",14,52
"""LANGUAGE""","""SM242671""","""Polci""",9.5336,10.0258
"""LANGUAGE""","""SM242671""","""Polci""",9.5336,10.0258
"""LANGUAGE""","""SM242676""","""Polish Sign Language""",20.761,52.0041
"""LANGUAGE""","""SM242676""","""Polish Sign Language""",20.761,52.0041
"""LANGUAGE""","""SM242677""","""Polish""",18.6255,51.8439
"""LANGUAGE""","""SM242677""","""Polish""",18.6255,51.8439
"""LANGUAGE""","""SM242679""","""Pollapese""",149.4287,7.6389
"""LANGUAGE""","""SM242679""","""Pollapese""",149.4287,7.6389
"""LANGUAGE""","""SM242681""","""Polonombauk""",167.09,-15.4653
"""LANGUAGE""","""SM242681""","""Polonombauk""",167.09,-15.4653
"""LANGUAGE""","""SM242685""","""Pom""",135.619,-1.6422
"""LANGUAGE""","""SM242685""","""Pom""",135.619,-1.6422
"""LANGUAGE""","""SM242686""","""Pol""",13.446,4.243
"""LANGUAGE""","""SM242686""","""Pol""",16.17,1.83
"""LANGUAGE""","""SM242694""","""Ponam""",146.887,-1.9171
"""LANGUAGE""","""SM242694""","""Ponam""",146.887,-1.9171
"""LANGUAGE""","""SM242695""","""Ponares""",-71.5,4.8333
"""LANGUAGE""","""SM242695""","""Ponares""",-71.5,4.8333
"""LANGUAGE""","""SM242700""","""Pongu""",6.3745,10.0823
"""LANGUAGE""","""SM242700""","""Pongu""",6.3745,10.0823
"""LANGUAGE""","""SM242702""","""Pongyong""",88.0925,26.8613
"""LANGUAGE""","""SM242702""","""Pongyong""",88.0925,26.8613
"""LANGUAGE""","""SM242704""","""Ponosakan""",124.712,0.9172
"""LANGUAGE""","""SM242704""","""Ponosakan""",124.712,0.9172
"""LANGUAGE""","""SM242705""","""Pontic""",36.0974,41.266
"""LANGUAGE""","""SM242705""","""Pontic""",36.0974,41.266
"""LANGUAGE""","""SM242708""","""Ponthai""",96.7728,27.4425
"""LANGUAGE""","""SM242708""","""Ponthai""",96.7728,27.4425
"""LANGUAGE""","""SM242713""","""Popti'""",-91.6633,15.6609
"""LANGUAGE""","""SM242713""","""Popti'""",-91.6633,15.6609
"""LANGUAGE""","""SM242714""","""Poqomam""",-89.738,14.7325
"""LANGUAGE""","""SM242714""","""Poqomam""",-89.738,14.7325
"""LANGUAGE""","""SM242715""","""Poqomchi'""",-90.5813,15.3586
"""LANGUAGE""","""SM242715""","""Poqomchi'""",-90.5813,15.3586
"""LANGUAGE""","""SM242717""","""Poqomchi', Western""",-90.58,15.36
"""LANGUAGE""","""SM242724""","""Porohanon""",124.454,10.6726
"""LANGUAGE""","""SM242724""","""Porohanon""",124.454,10.6726
"""LANGUAGE""","""SM242728""","""Portuguese Sign Language""",-8.5336,38.5474
"""LANGUAGE""","""SM242728""","""Portuguese Sign Language""",-8.5336,38.5474
"""LANGUAGE""","""SM242729""","""Port Sorell""",146.5599,-41.1884
"""LANGUAGE""","""SM242729""","""Port Sorell""",146.5599,-41.1884
"""LANGUAGE""","""SM242730""","""Portuguese""",-8.1,39.91
"""LANGUAGE""","""SM242730""","""Portuguese""",-8.1,39.91
"""LANGUAGE""","""SM242731""","""Port Sandwich""",167.78,-16.4952
"""LANGUAGE""","""SM242731""","""Port Sandwich""",167.78,-16.4952
"""LANGUAGE""","""SM242732""","""Daakie""",168.046,-16.3083
"""LANGUAGE""","""SM242732""","""Daakie""",168.046,-16.3083
"""LANGUAGE""","""SM242741""","""Potawatomi""",-89.1881,40.955
"""LANGUAGE""","""SM242741""","""Potawatomi""",-89.1881,40.955
"""DIALECT""","""SM242743""","""Potiguára""",-38,-7.0167
"""DIALECT""","""SM242743""","""Potiguára""",-38,-7.0167
"""DIALECT""","""SM242748""","""Potoichan""",-98.7201,17.4223
"""DIALECT""","""SM242748""","""Potoichan""",-98.7201,17.4223
"""LANGUAGE""","""SM242750""","""Pottangi Ollar Gadaba""",82.7586,18.5968
"""LANGUAGE""","""SM242750""","""Pottangi Ollar Gadaba""",82.7586,18.5968
"""LANGUAGE""","""SM242753""","""Poumei Naga""",94.4618,25.1944
"""LANGUAGE""","""SM242753""","""Poumei Naga""",94.4618,25.1944
"""LANGUAGE""","""SM242755""","""Pouye""",141.864,-3.727
"""LANGUAGE""","""SM242755""","""Pouye""",141.864,-3.727
"""LANGUAGE""","""SM242758""","""Powari""",79.239,21.797
"""LANGUAGE""","""SM242758""","""Powari""",79.239,21.797
"""LANGUAGE""","""SM242759""","""Powhatan""",-77.2075,36.9942
"""LANGUAGE""","""SM242759""","""Powhatan""",-77.2075,36.9942
"""LANGUAGE""","""SM242762""","""Poyanáwa""",-73.0758,-7.4691
"""LANGUAGE""","""SM242762""","""Poyanáwa""",-73.0758,-7.4691
"""LANGUAGE""","""SM242770""","""Prasuni""",70.8004,35.1731
"""LANGUAGE""","""SM242770""","""Prasuni""",70.9228,35.4205
"""LANGUAGE""","""SM242771""","""Pray 3""",101.021,19.4306
"""LANGUAGE""","""SM242771""","""Pray 3""",101.021,19.4306
"""LANGUAGE""","""SM242783""","""Principense""",7.392,1.614
"""LANGUAGE""","""SM242783""","""Principense""",7.392,1.614
"""DIALECT""","""SM242790""","""Provençal""",6,44
"""LANGUAGE""","""SM242791""","""Providencia Sign Language""",-81.3739,13.3484
"""LANGUAGE""","""SM242791""","""Providencia Sign Language""",-81.3739,13.3484
"""LANGUAGE""","""SM242795""","""Old Prussian""",14.757,52.394
"""LANGUAGE""","""SM242795""","""Old Prussian""",14.757,52.394
"""LANGUAGE""","""SM242798""","""Psikye""",13.569,10.677
"""LANGUAGE""","""SM242798""","""Psikye""",13.569,10.677
"""LANGUAGE""","""SM242801""","""Puare""",141.715,-2.9012
"""LANGUAGE""","""SM242801""","""Puare""",141.715,-2.9012
"""DIALECT""","""SM242803""","""Puditara""",121.275,-24.1628
"""LANGUAGE""","""SM242804""","""Pudtol Atta""",121.379,18.2112
"""LANGUAGE""","""SM242804""","""Pudtol Atta""",121.379,18.2112
"""LANGUAGE""","""SM242806""","""Puelche""",-68.666,-42.223
"""LANGUAGE""","""SM242806""","""Puelche""",-68.666,-42.223
"""LANGUAGE""","""SM242807""","""Puerto Rican Sign Language""",-66.0919,18.4592
"""LANGUAGE""","""SM242807""","""Puerto Rican Sign Language""",-66.0919,18.4592
"""LANGUAGE""","""SM242809""","""Puimei Naga""",93.7344,25.2973
"""LANGUAGE""","""SM242809""","""Puimei Naga""",93.7344,25.2973
"""LANGUAGE""","""SM242810""","""Puinave""",-67.6886,3.9297
"""LANGUAGE""","""SM242810""","""Puinave""",-67.6886,3.9297
"""LANGUAGE""","""SM242811""","""Pukapuka""",-165.83,-10.91
"""LANGUAGE""","""SM242811""","""Pukapuka""",-165.83,-10.91
"""LANGUAGE""","""SM242813""","""Pukaunu""",122.6908,-8.4057
"""LANGUAGE""","""SM242813""","""Pukaunu""",122.6908,-8.4057
"""LANGUAGE""","""SM242814""","""Pu Ko""",101.731,20.2551
"""LANGUAGE""","""SM242814""","""Pu Ko""",101.731,20.2551
"""LANGUAGE""","""SM242817""","""Pular""",-12.7338,12.1826
"""LANGUAGE""","""SM242817""","""Pular""",-12.7338,12.1826
"""LANGUAGE""","""SM242818""","""Pulaar""",-13.4482,13.8694
"""LANGUAGE""","""SM242818""","""Pulaar""",-13.4482,13.8694
"""LANGUAGE""","""SM242822""","""Pulabu""",145.738,-5.5956
"""LANGUAGE""","""SM242822""","""Pulabu""",145.738,-5.5956
"""LANGUAGE""","""SM242829""","""Puluwatese""",149.2005,7.357
"""LANGUAGE""","""SM242829""","""Puluwatese""",149.2005,7.357
"""LANGUAGE""","""SM242832""","""Puma""",86.838,27.0774
"""LANGUAGE""","""SM242832""","""Puma""",86.838,27.0774
"""LANGUAGE""","""SM242833""","""Pumé""",-67.5996,7.1068
"""LANGUAGE""","""SM242833""","""Pumé""",-67.5996,7.1068
"""LANGUAGE""","""SM242835""","""Pumpokol""",92,58.5
"""LANGUAGE""","""SM242835""","""Pumpokol""",92,58.5
"""LANGUAGE""","""SM242836""","""Punan Tubu""",116.26,2.8697
"""LANGUAGE""","""SM242836""","""Punan Tubu""",116.26,2.8697
"""LANGUAGE""","""SM242837""","""Punan Aput""",116.089,1.3804
"""LANGUAGE""","""SM242837""","""Punan Aput""",116.089,1.3804
"""LANGUAGE""","""SM242838""","""Punan Merah""",115.588,0.5076
"""LANGUAGE""","""SM242838""","""Punan Merah""",115.588,0.5076
"""LANGUAGE""","""SM242844""","""Punan Merap""",116.251,3.1014
"""LANGUAGE""","""SM242844""","""Punan Merap""",116.251,3.1014
